C,Production,NOSDAILY,AEMO,PUBLIC,2018/03/05,15:00:54
I,NOS,TXOUTAGES,1,Region,Station Name,Equipment Name,Equipment Type,KV,Start Time,End Time,Status,Constraint Set ID,2nd/IS Flag,Issues,Recall Time (D),Recall Time (N),Date/Time of Original Inclusion of Outage,Date/Time of Last Change,TNSP Submitted the Outage,Resubmit Reason
D, NOS, TXOUTAGES, 1,SA1,Parafield Gardens West 275kV,PGWEST 6581 275kV CB,cb,275,2018/11/08 10:00:00,2018/11/08 12:00:00,SUBMIT,,0,,60,,2017/12/21 00:00:00,2017/12/21 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Parafield Gardens West 275kV,Prfd_Gdn_W 6582 275kV CB,cb,275,2018/11/08 12:30:00,2018/11/08 14:30:00,SUBMIT,,0,,60,,2017/12/21 00:00:00,2017/12/21 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,PELI_P 6723 275kV CB,cb,275,2018/04/07 08:00:00,2018/04/07 16:30:00,MTLTP,S-PP_CB6726_CB6725,0,,,,2018/02/20 00:00:00,2018/02/20 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,PELI_P 6725 275kV CB,cb,275,2018/04/07 08:00:00,2018/04/07 16:30:00,MTLTP,S-PP_CB6726_CB6725,0,,,,2018/02/20 00:00:00,2018/02/20 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,Peln_ Pt Peln_Pt_PS GT11 275kV LINE,line,275,2018/04/07 08:00:00,2018/04/07 16:30:00,MTLTP,S-PP_CB6726_CB6725,0,,,,2018/02/20 00:00:00,2018/02/20 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,Peln_ Pt Peln_Pt_PS GT11 275kV LINE,line,275,2018/04/07 16:30:00,2018/04/27 19:30:00,MTLTP,S-PPT240,0,,,,2018/02/28 00:00:00,2018/02/28 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,PELI_P 6723 275kV CB,cb,275,2018/04/23 09:00:00,2018/04/25 16:30:00,MTLTP,S-PP_CB6726_CB6725,0,,120,240,2018/02/22 00:00:00,2018/02/22 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,PELI_P 6725 275kV CB,cb,275,2018/04/23 09:00:00,2018/04/25 16:30:00,MTLTP,S-PP_CB6726_CB6725,0,,120,240,2018/02/22 00:00:00,2018/02/22 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,Peln_ Pt Peln_Pt_PS GT11 275kV LINE,line,275,2018/04/23 09:00:00,2018/04/25 16:30:00,MTLTP,S-PP_CB6726_CB6725,0,,120,240,2018/02/22 00:00:00,2018/02/22 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,PELI_P 6727 275kV CB,cb,275,2018/04/28 10:30:00,2018/04/28 18:30:00,MTLTP,,0,,,,2018/02/20 00:00:00,2018/02/20 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,Peln_ Pt Peln_Pt_PS ST18 275kV LINE,line,275,2018/04/28 10:30:00,2018/04/28 18:30:00,MTLTP,,0,,,,2018/02/20 00:00:00,2018/02/20 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,Peln_ Pt Peln_Pt_PS GT12 275kV LINE,line,275,2018/04/28 14:30:00,2018/05/17 09:30:00,MTLTP,,0,,,,2018/02/20 00:00:00,2018/02/20 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,Peln_ Pt Peln_Pt_PS ST18 275kV LINE,line,275,2018/04/28 18:30:00,2018/05/17 18:30:00,MTLTP,,0,,,,2018/02/20 00:00:00,2018/02/20 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,PELI_P 6726 275kV CB,cb,275,2018/04/30 08:00:00,2018/05/01 17:30:00,SUBMIT,,0,,240,,2018/03/02 00:00:00,2018/03/02 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,PELI_P 6729 275kV CB,cb,275,2018/04/30 08:00:00,2018/05/01 17:30:00,SUBMIT,,0,,240,,2018/03/02 00:00:00,2018/03/02 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,Peln_ Pt Lefevre 275kV LINE,line,275,2018/04/30 08:00:00,2018/05/01 17:30:00,SUBMIT,,0,,240,,2018/03/02 00:00:00,2018/03/02 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,PELI_P 6724 275kV CB,cb,275,2018/05/09 09:00:00,2018/05/11 15:30:00,SUBMIT,,0,,120,240,2018/02/22 00:00:00,2018/02/22 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,PELI_P 6726 275kV CB,cb,275,2018/05/09 09:00:00,2018/05/11 15:30:00,SUBMIT,,0,,120,240,2018/02/22 00:00:00,2018/02/22 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,Peln_ Pt Peln_Pt_PS GT12 275kV LINE,line,275,2018/05/09 09:00:00,2018/05/11 15:30:00,SUBMIT,,0,,120,240,2018/02/22 00:00:00,2018/02/22 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,Peln_ Pt E 275kV BUS,bus,275,2018/05/14 09:00:00,2018/05/16 15:30:00,SUBMIT,,0,,120,240,2018/02/22 00:00:00,2018/02/22 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,PELI_P 6727 275kV CB,cb,275,2018/05/14 09:00:00,2018/05/16 15:30:00,SUBMIT,,0,,120,240,2018/02/22 00:00:00,2018/02/22 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,PELI_P 6728 275kV CB,cb,275,2018/05/14 09:00:00,2018/05/16 15:30:00,SUBMIT,,0,,120,240,2018/02/22 00:00:00,2018/02/22 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,PELI_P 6729 275kV CB,cb,275,2018/05/14 09:00:00,2018/05/16 15:30:00,SUBMIT,,0,,120,240,2018/02/22 00:00:00,2018/02/22 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,Peln_ Pt Peln_Pt_PS ST18 275kV LINE,line,275,2018/05/14 09:00:00,2018/05/16 15:30:00,SUBMIT,,0,,120,240,2018/02/22 00:00:00,2018/02/22 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,PELI_P 6724 275kV CB,cb,275,2018/05/17 09:30:00,2018/05/17 17:30:00,SUBMIT,,0,,,,2018/02/20 00:00:00,2018/02/20 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,PELI_P 6726 275kV CB,cb,275,2018/05/17 09:30:00,2018/05/17 17:30:00,SUBMIT,,0,,,,2018/02/20 00:00:00,2018/02/20 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Pelican Point Switching station,Peln_ Pt Peln_Pt_PS GT12 275kV LINE,line,275,2018/05/17 09:30:00,2018/05/17 17:30:00,SUBMIT,,0,,,,2018/02/20 00:00:00,2018/02/20 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,Penola_W 6260 132kV CB,cb,132,2018/04/03 08:30:00,2018/04/03 17:00:00,MTLTP,S-KNPW,0,,120,,2018/01/11 00:00:00,2018/01/11 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,Penola_W 6261 132kV CB,cb,132,2018/04/03 08:30:00,2018/04/03 17:00:00,MTLTP,S-KNPW,0,,120,,2018/01/11 00:00:00,2018/01/11 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,Penola_W Kincraig 132kV LINE,line,132,2018/04/03 08:30:00,2018/04/03 17:00:00,MTLTP,S-KNPW,0,,120,,2018/01/11 00:00:00,2018/01/11 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,PENO_W 6157 132kV CB,cb,132,2018/05/06 08:30:00,2018/05/07 17:00:00,MTLTP,S-PWLG,0,,240,360,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,PENO_W 6158 132kV CB,cb,132,2018/05/06 08:30:00,2018/05/07 17:00:00,MTLTP,S-PWLG,0,,240,360,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,Penola_W Ladbrk_Grv 132kV LINE,line,132,2018/05/06 08:30:00,2018/05/07 17:00:00,MTLTP,S-PWLG,0,,240,360,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,PENO_W 6156 132kV CB,cb,132,2018/05/08 08:00:00,2018/05/08 17:30:00,SUBMIT,,0,,240,,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,PENO_W 6157 132kV CB,cb,132,2018/05/08 08:00:00,2018/05/08 17:30:00,SUBMIT,,0,,240,,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,Penola_W South_East 132kV LINE,line,132,2018/05/08 08:00:00,2018/05/08 17:30:00,SUBMIT,,0,,240,,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,PENO_W 6156 132kV CB,cb,132,2018/05/09 08:00:00,2018/05/09 17:30:00,SUBMIT,,0,,240,,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,PENO_W 6157 132kV CB,cb,132,2018/05/09 08:00:00,2018/05/09 17:30:00,SUBMIT,,0,,240,,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,Penola_W South_East 132kV LINE,line,132,2018/05/09 08:00:00,2018/05/09 17:30:00,SUBMIT,,0,,240,,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,PENO_W 6156 132kV CB,cb,132,2018/05/10 08:30:00,2018/05/10 16:30:00,MTLTP,,0,,240,,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,Penola_W 4581 33kV CB,cb,33,2018/05/10 08:30:00,2018/05/10 16:30:00,MTLTP,,0,,240,,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,Penola_W 6260 132kV CB,cb,132,2018/05/10 08:30:00,2018/05/10 16:30:00,MTLTP,,0,,240,,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,Penola_W TF2 132/33/11kV XFMR,xfmr3,132/33/11,2018/05/10 08:30:00,2018/05/10 16:30:00,MTLTP,,0,,240,,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,PENO_W 6158 132kV CB,cb,132,2018/05/11 08:30:00,2018/05/11 16:30:00,MTLTP,,0,,240,,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,Penola_W 4580 33kV CB,cb,33,2018/05/11 08:30:00,2018/05/11 16:30:00,MTLTP,,0,,240,,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,Penola_W 6261 132kV CB,cb,132,2018/05/11 08:30:00,2018/05/11 16:30:00,MTLTP,,0,,240,,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Penola West,Penola_W TF1 132/33/11kV XFMR,xfmr3,132/33/11,2018/05/11 08:30:00,2018/05/11 16:30:00,MTLTP,,0,,240,,2018/02/08 00:00:00,2018/02/08 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Port Lincoln 132kV,Pt_Linc_Tm 6236 132kV CB,cb,132,2018/03/06 07:00:00,2018/03/08 16:30:00,PDLTP,S-POR_CB6236+6238,0,,240,480,2018/01/16 00:00:00,2018/01/16 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Port Lincoln 132kV,Pt_Linc_Tm 6238 132kV CB,cb,132,2018/03/06 07:00:00,2018/03/08 16:30:00,PDLTP,S-POR_CB6236+6238,0,,240,480,2018/01/16 00:00:00,2018/01/16 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Port Lincoln 132kV,Pt_Linc_Tm Sleaford 132kV LINE,line,132,2018/03/06 07:00:00,2018/03/08 16:30:00,PDLTP,S-POR_CB6236+6238,0,,240,480,2018/01/16 00:00:00,2018/01/16 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Port Lincoln 132kV,Pt_Linc_Tm 4543 33kV CB,cb,33,2018/03/25 07:30:00,2018/03/28 15:30:00,MTLTP,S-PLTX3,0,,360,540,2018/02/12 00:00:00,2018/02/15 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Port Lincoln 132kV,Pt_Linc_Tm 4636 33kV CB,cb,33,2018/03/25 07:30:00,2018/03/28 15:30:00,MTLTP,S-PLTX3,0,,360,540,2018/02/12 00:00:00,2018/02/15 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Port Lincoln 132kV,Pt_Linc_Tm 3 132/33/11kV XFMR,xfmr3,132/33/11,2018/03/25 07:30:00,2018/03/28 15:30:00,MTLTP,S-PLTX3,0,,360,540,2018/02/12 00:00:00,2018/02/15 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Port Lincoln 132kV,Pt_Linc_Tm 4343 33kV CB,cb,33,2018/04/04 09:00:00,2018/04/07 16:30:00,MTLTP,S-PLTX1,0,,360,540,2018/02/12 00:00:00,2018/02/12 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Port Lincoln 132kV,Pt_Linc_Tm 4638 33kV CB,cb,33,2018/04/04 09:00:00,2018/04/07 16:30:00,MTLTP,S-PLTX1,0,,360,540,2018/02/12 00:00:00,2018/02/12 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Port Lincoln 132kV,Pt_Linc_Tm 1 132/33kV XFMR,xfmr2,132/33,2018/04/04 09:00:00,2018/04/07 16:30:00,MTLTP,S-PLTX1,0,,360,540,2018/02/12 00:00:00,2018/02/12 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Port Lincoln 132kV,Pt_Linc_Tm 6214 132kV CB,cb,132,2018/04/25 09:00:00,2018/04/25 16:00:00,MTLTP,S-PL_CB6214,0,,240,,2018/01/25 00:00:00,2018/01/25 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Port Lincoln 132kV,Pt_Linc_Tm 4342 33kV CB,cb,33,2018/05/07 08:00:00,2018/05/09 17:30:00,MTLTP,S-PLTX2,0,,2160,2400,2018/01/31 00:00:00,2018/01/31 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Port Lincoln 132kV,Pt_Linc_Tm 2 132/33kV XFMR,xfmr2,132/33,2018/05/07 08:00:00,2018/05/09 17:30:00,MTLTP,S-PLTX2,0,,2160,2400,2018/01/31 00:00:00,2018/01/31 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Robertstown 275kV,R_TOWN 6185 132kV CB,cb,132,2018/04/10 09:00:00,2018/04/10 16:00:00,MTLTP,,0,,240,,2018/01/12 00:00:00,2018/01/12 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Robertstown 275kV,R_TOWN 6574 275kV CB,cb,275,2018/05/16 11:00:00,2018/05/19 15:30:00,SUBMIT,,0,,180,540,2018/01/31 00:00:00,2018/02/26 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Roseworthy 132kV,Roseworthy Templers 132kV LINE,line,132,2018/06/13 09:00:00,2018/06/13 12:00:00,SUBMIT,,0,,60,,2018/02/20 00:00:00,2018/02/20 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Sleaford,Sleaford 132kV CB,cb,132,2018/03/06 07:00:00,2018/03/08 16:30:00,PDLTP,S-POR_CB6236+6238,0,,240,480,2018/01/16 00:00:00,2018/01/16 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Sleaford,Sleaford TF1 132/33/11kV XFMR,xfmr3,132/33/11,2018/03/06 07:00:00,2018/03/08 16:30:00,PDLTP,S-POR_CB6236+6238,0,,240,480,2018/01/16 00:00:00,2018/01/16 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Snuggery 132kV,SNUGGY 6028 132kV CB,cb,132,2018/03/19 07:30:00,2018/03/23 16:30:00,MTLTP,,0,,2880,3240,2018/02/07 00:00:00,2018/02/07 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Snuggery 132kV,SNUGGY 6105 132kV CB,cb,132,2018/03/19 07:30:00,2018/03/23 16:30:00,MTLTP,,0,,2880,3240,2018/02/07 00:00:00,2018/02/07 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Snuggery 132kV,Snuggery Blanch 132kV LINE,line,132,2018/03/19 07:30:00,2018/03/23 16:30:00,MTLTP,,0,,2880,3240,2018/02/07 00:00:00,2018/02/07 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Snuggery 132kV,SNUGGY 6028 132kV CB,cb,132,2018/03/24 07:00:00,2018/03/25 14:30:00,MTLTP,S-SESG,0,,240,540,2018/02/05 00:00:00,2018/02/05 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Snuggery 132kV,Snuggery CB6131 132kV CB,cb,132,2018/03/24 07:00:00,2018/03/25 14:30:00,MTLTP,S-SESG,0,,240,540,2018/02/05 00:00:00,2018/02/05 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Snuggery 132kV,Snuggery Mayura 132kV LINE,line,132,2018/03/24 07:00:00,2018/03/25 14:30:00,MTLTP,S-SESG,0,,240,540,2018/02/05 00:00:00,2018/02/05 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Snuggery 132kV,SNUGGY 6028 132kV CB,cb,132,2018/03/25 14:30:00,2018/03/27 14:30:00,MTLTP,S-SESG,0,,240,540,2018/02/05 00:00:00,2018/02/05 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Snuggery 132kV,Snuggery CB6131 132kV CB,cb,132,2018/03/25 14:30:00,2018/03/27 14:30:00,MTLTP,S-SESG,0,,240,540,2018/02/05 00:00:00,2018/02/05 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Snuggery 132kV,Snuggery Mayura 132kV LINE,line,132,2018/03/25 14:30:00,2018/03/27 14:30:00,MTLTP,S-SESG,0,,240,540,2018/02/05 00:00:00,2018/02/05 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Snuggery 132kV,SNUGGY 6103 132kV CB,cb,132,2018/04/17 08:30:00,2018/04/22 17:30:00,MTLTP,,0,,480,600,2018/02/09 00:00:00,2018/02/22 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Snuggery 132kV,SNUGGY 6104 132kV CB,cb,132,2018/04/17 08:30:00,2018/04/22 17:30:00,MTLTP,,0,,480,600,2018/02/09 00:00:00,2018/02/22 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6610 275kV CB,cb,275,2017/11/29 09:49:00,2018/03/16 14:30:00,PTP,S-SECB6611_10,0,,120,,2017/10/31 00:00:00,2018/02/12 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6610 275kV CB,cb,275,2017/11/29 09:49:00,2018/03/16 14:30:00,PTP,S-SECB6611_10_BC-2CP,0,,120,,2017/10/31 00:00:00,2018/02/12 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6606 275kV CB,cb,275,2018/03/22 05:30:00,2018/03/22 11:30:00,MTLTP,S-SE_VC1,0,,120,,2018/02/26 00:00:00,2018/02/26 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6610 275kV CB,cb,275,2018/03/22 05:30:00,2018/03/22 11:30:00,MTLTP,S-SE_VC1,0,,120,,2018/02/26 00:00:00,2018/02/26 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,South_East 1 275kV SVC,svc,275,2018/03/22 05:30:00,2018/03/22 11:30:00,MTLTP,S-SE_VC1,0,,120,,2018/02/26 00:00:00,2018/02/26 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,South_East S 275kV BUS,bus,275,2018/03/22 11:30:00,2018/03/22 13:00:00,MTLTP,S-X_SE_SVC,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6606 275kV CB,cb,275,2018/03/22 11:30:00,2018/03/22 13:00:00,MTLTP,S-X_SE_SVC,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6608 275kV CB,cb,275,2018/03/22 11:30:00,2018/03/22 13:00:00,MTLTP,S-X_SE_SVC,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6609 275kV CB,cb,275,2018/03/22 11:30:00,2018/03/22 13:00:00,MTLTP,S-X_SE_SVC,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6610 275kV CB,cb,275,2018/03/22 11:30:00,2018/03/22 13:00:00,MTLTP,S-X_SE_SVC,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6611 275kV CB,cb,275,2018/03/22 11:30:00,2018/03/22 13:00:00,MTLTP,S-X_SE_SVC,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,South_East 8030 275kV CB,cb,275,2018/03/22 11:30:00,2018/03/22 13:00:00,MTLTP,S-X_SE_SVC,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,South_East 1 275kV SVC,svc,275,2018/03/22 11:30:00,2018/03/22 13:00:00,MTLTP,S-X_SE_SVC,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6604 275kV CB,cb,275,2018/03/22 13:00:00,2018/03/22 13:30:00,MTLTP,S-TBSE_BC-2CP,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6604 275kV CB,cb,275,2018/03/22 13:00:00,2018/03/22 13:30:00,MTLTP,S-X_BC_CP,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6608 275kV CB,cb,275,2018/03/22 13:00:00,2018/03/22 13:30:00,MTLTP,S-TBSE_BC-2CP,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6608 275kV CB,cb,275,2018/03/22 13:00:00,2018/03/22 13:30:00,MTLTP,S-X_BC_CP,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6609 275kV CB,cb,275,2018/03/22 13:00:00,2018/03/22 13:30:00,MTLTP,S-TBSE_BC-2CP,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6609 275kV CB,cb,275,2018/03/22 13:00:00,2018/03/22 13:30:00,MTLTP,S-X_BC_CP,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6611 275kV CB,cb,275,2018/03/22 13:00:00,2018/03/22 13:30:00,MTLTP,S-TBSE_BC-2CP,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6611 275kV CB,cb,275,2018/03/22 13:00:00,2018/03/22 13:30:00,MTLTP,S-X_BC_CP,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,South_East 1 275kV SVC,svc,275,2018/03/22 13:00:00,2018/03/22 13:30:00,MTLTP,S-TBSE_BC-2CP,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,South_East 1 275kV SVC,svc,275,2018/03/22 13:00:00,2018/03/22 13:30:00,MTLTP,S-X_BC_CP,0,,120,,2018/02/27 00:00:00,2018/02/27 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6161 132kV CB,cb,132,2018/03/24 07:00:00,2018/03/25 14:30:00,MTLTP,S-SESG,0,,240,540,2018/02/05 00:00:00,2018/02/05 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,S_EAST 6162 132kV CB,cb,132,2018/03/24 07:00:00,2018/03/25 14:30:00,MTLTP,S-SESG,0,,240,540,2018/02/05 00:00:00,2018/02/05 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,South_East-Mayura-Snuggery 132kV LINE,line,132,2018/03/24 07:00:00,2018/03/25 14:30:00,MTLTP,S-SESG,0,,240,540,2018/02/05 00:00:00,2018/02/05 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,South_East 2 275kV SVC,svc,275,2018/05/03 09:00:00,2018/05/03 12:00:00,MTLTP,S-SE_VC1,0,,60,,2018/03/01 00:00:00,2018/03/01 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,South East 275kV,South_East 1 275kV SVC,svc,275,2018/05/03 12:00:00,2018/05/03 15:30:00,MTLTP,S-SE_VC1,0,,60,,2018/03/01 00:00:00,2018/03/01 00:00:00,ElectraNet,
